age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
26, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
23, Private,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,40, Vietnam, <=50K
22, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
44, Private,11, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States, <=50K
38, Self-emp-not-inc,9, Divorced, Farming-fishing, Own-child, White, Male,50, United-States, <=50K
40, Local-gov,9, Never-married, Adm-clerical, Other-relative, Black, Female,40, United-States, <=50K
41, Private,10, Widowed, Other-service, Unmarried, White, Female,40, United-States, <=50K
37, Federal-gov,10, Never-married, Exec-managerial, Own-child, Black, Female,40, United-States, <=50K
50, Private,3, Divorced, Machine-op-inspct, Unmarried, White, Female,40, Mexico, <=50K
28, Private,6, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,40, Mexico, <=50K
25, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,35, United-States, <=50K
24, State-gov,13, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
37, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
19, Private,9, Never-married, Handlers-cleaners, Own-child, Black, Male,40, United-States, <=50K
29, Private,13, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
42, Private,9, Never-married, Other-service, Other-relative, Black, Male,40, United-States, <=50K
61, State-gov,8, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
34, Self-emp-not-inc,13, Divorced, Prof-specialty, Unmarried, White, Female,50, United-States, <=50K
42, Self-emp-not-inc,10, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
43, Private,13, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
23, Local-gov,9, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
31, Private,9, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
42, Local-gov,13, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States, <=50K
29, Private,9, Never-married, Adm-clerical, Unmarried, White, Male,35, Mexico, <=50K
36, Private,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
25, Private,10, Separated, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
30, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
18, Private,6, Never-married, Sales, Own-child, White, Female,35, United-States, <=50K
43, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, <=50K
72, Self-emp-not-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States, <=50K
30, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
21, Private,10, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
48, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
20, Private,9, Never-married, Machine-op-inspct, Other-relative, White, Male,40, United-States, <=50K
32, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
49, Self-emp-not-inc,9, Divorced, Sales, Not-in-family, White, Male,40, United-States, <=50K
19, Private,10, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
27, Private,13, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,40, Philippines, <=50K
22, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Female,35, United-States, <=50K
55, Private,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, <=50K
39, Private,13, Divorced, Sales, Not-in-family, White, Male,40, United-States, <=50K
33, Private,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
20, Private,9, Never-married, Machine-op-inspct, Other-relative, White, Female,40, United-States, <=50K
22, Private,9, Never-married, Handlers-cleaners, Unmarried, White, Male,35, United-States, <=50K
36, Private,10, Never-married, Tech-support, Unmarried, White, Female,40, United-States, <=50K
35, Private,7, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
31, Private,6, Divorced, Other-service, Not-in-family, White, Male,40, United-States, <=50K
51, Private,5, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
43, Private,9, Divorced, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
32, Private,12, Never-married, Machine-op-inspct, Own-child, Black, Male,48, United-States, <=50K
34, State-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,38, United-States, <=50K
36, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
51, Private,8, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
53, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,35, United-States, <=50K
22, Private,9, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
31, State-gov,13, Never-married, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
19, Local-gov,9, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
44, Self-emp-not-inc,9, Divorced, Sales, Not-in-family, White, Male,50, United-States, <=50K
49, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
29, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,45, United-States, <=50K
51, Private,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
24, Private,13, Never-married, Tech-support, Not-in-family, White, Male,35, United-States, <=50K
56, Private,10, Never-married, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
57, Private,10, Never-married, Handlers-cleaners, Own-child, Black, Male,40, United-States, <=50K
52, Private,13, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
57, Private,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
27, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
49, Private,13, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States, <=50K
34, Private,9, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
59, Private,9, Divorced, Adm-clerical, Not-in-family, Black, Male,40, United-States, <=50K
33, Self-emp-not-inc,9, Separated, Craft-repair, Unmarried, White, Male,50, United-States, <=50K
63, Federal-gov,9, Widowed, Handlers-cleaners, Not-in-family, Black, Male,40, United-States, <=50K
41, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
33, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
41, Private,13, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
33, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
46, Private,3, Separated, Handlers-cleaners, Not-in-family, White, Male,50, Mexico, <=50K
26, State-gov,11, Divorced, Exec-managerial, Not-in-family, White, Female,38, United-States, <=50K
52, Private,9, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
22, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
31, Private,9, Divorced, Machine-op-inspct, Other-relative, White, Male,40, United-States, <=50K
41, Self-emp-not-inc,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
35, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
44, Private,13, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
42, Private,13, Divorced, Sales, Unmarried, White, Female,50, United-States, <=50K
39, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,38, United-States, <=50K
48, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
48, Private,9, Married-civ-spouse, Tech-support, Husband, Black, Male,48, United-States, <=50K
33, Private,4, Divorced, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
45, Private,9, Separated, Machine-op-inspct, Unmarried, Black, Female,40, United-States, <=50K
62, Private,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,40, United-States, <=50K
55, Self-emp-not-inc,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, <=50K
41, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
31, Self-emp-not-inc,9, Divorced, Other-service, Unmarried, White, Female,40, United-States, <=50K
27, Private,6, Divorced, Other-service, Not-in-family, White, Female,40, United-States, <=50K
52, Private,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
25, Private,10, Never-married, Other-service, Own-child, White, Female,35, United-States, <=50K
24, Private,11, Never-married, Sales, Not-in-family, White, Female,35, United-States, <=50K
22, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
43, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
38, Private,13, Divorced, Tech-support, Other-relative, White, Male,40, United-States, <=50K
39, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,35, United-States, <=50K
39, Private,13, Divorced, Sales, Unmarried, White, Female,40, United-States, <=50K
52, Private,9, Never-married, Sales, Not-in-family, White, Female,36, United-States, <=50K
23, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, <=50K
29, Private,9, Divorced, Sales, Not-in-family, White, Male,45, United-States, <=50K
53, Private,9, Divorced, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
24, Private,9, Never-married, Other-service, Not-in-family, White, Male,35, United-States, <=50K
54, Private,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,40, United-States, <=50K
25, Private,10, Never-married, Other-service, Not-in-family, Other, Female,40, United-States, <=50K
36, Private,3, Separated, Priv-house-serv, Unmarried, Other, Female,35, Mexico, <=50K
38, Private,9, Never-married, Other-service, Unmarried, White, Female,40, United-States, <=50K
22, Private,11, Never-married, Other-service, Other-relative, White, Male,40, Guatemala, <=50K
45, Private,10, Separated, Sales, Unmarried, White, Female,35, United-States, <=50K
28, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, <=50K
54, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
31, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,42, United-States, <=50K
27, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
31, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,40, United-States, <=50K
19, Private,10, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
22, Private,3, Married-civ-spouse, Craft-repair, Husband, White, Male,48, Mexico, <=50K
54, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
34, Private,13, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
53, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, <=50K
33, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Mexico, <=50K
23, Private,10, Never-married, Protective-serv, Own-child, White, Male,40, Mexico, <=50K
38, Private,9, Separated, Other-service, Own-child, White, Male,35, United-States, <=50K
26, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
36, Private,9, Never-married, Transport-moving, Other-relative, White, Male,50, United-States, <=50K
30, Private,10, Never-married, Protective-serv, Own-child, White, Male,48, United-States, <=50K
50, Private,9, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
40, Private,9, Widowed, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
51, Private,9, Married-spouse-absent, Other-service, Unmarried, White, Female,40, United-States, <=50K
18, Private,10, Never-married, Sales, Own-child, White, Female,40, United-States, <=50K
37, Private,11, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
57, Private,9, Separated, Craft-repair, Unmarried, White, Male,40, United-States, <=50K
40, Self-emp-not-inc,9, Divorced, Other-service, Unmarried, White, Female,50, United-States, <=50K
28, Self-emp-not-inc,14, Never-married, Prof-specialty, Not-in-family, White, Male,40, United-States, <=50K
39, Private,9, Divorced, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K
33, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
61, Private,9, Widowed, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
34, Private,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,45, United-States, <=50K
37, Federal-gov,9, Never-married, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K
19, Private,5, Never-married, Other-service, Own-child, White, Female,50, Mexico, <=50K
20, Private,9, Never-married, Sales, Not-in-family, White, Female,35, United-States, <=50K
52, Private,9, Widowed, Craft-repair, Own-child, White, Female,40, United-States, <=50K
52, Private,5, Divorced, Transport-moving, Not-in-family, White, Male,40, United-States, <=50K
45, Local-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,37, United-States, <=50K
25, Private,9, Never-married, Tech-support, Other-relative, Black, Female,35, United-States, <=50K
32, Private,11, Never-married, Adm-clerical, Own-child, White, Female,35, Cuba, <=50K
21, Private,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
32, Private,9, Separated, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
74, Private,3, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, <=50K
25, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
22, Private,10, Never-married, Handlers-cleaners, Own-child, White, Male,50, United-States, <=50K
26, Private,10, Married-spouse-absent, Adm-clerical, Own-child, Other, Female,35, United-States, <=50K
62, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,35, United-States, <=50K
26, Private,7, Never-married, Transport-moving, Not-in-family, Black, Male,40, United-States, <=50K
26, Private,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
33, Federal-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
25, Private,9, Never-married, Handlers-cleaners, Other-relative, White, Male,40, United-States, <=50K
54, Local-gov,11, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, <=50K
39, Private,12, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
29, Private,3, Never-married, Other-service, Own-child, White, Female,40, El-Salvador, <=50K
29, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
32, Federal-gov,11, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,40, United-States, <=50K
38, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K
34, Private,9, Never-married, Tech-support, Own-child, Black, Male,40, United-States, <=50K
37, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
26, Private,10, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
36, Local-gov,13, Married-civ-spouse, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
58, Private,10, Married-civ-spouse, Sales, Wife, White, Female,36, United-States, <=50K
44, Private,10, Never-married, Adm-clerical, Own-child, Black, Female,40, United-States, <=50K
34, Private,10, Separated, Tech-support, Unmarried, Black, Female,40, United-States, <=50K
41, Private,9, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
44, Federal-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
42, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,40, United-States, <=50K
36, Private,13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,40, United-States, <=50K
30, Private,10, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
35, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,45, United-States, <=50K
46, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,35, United-States, <=50K
56, Federal-gov,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
48, Private,10, Widowed, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
28, Private,13, Never-married, Tech-support, Own-child, White, Male,40, United-States, <=50K
34, Private,10, Divorced, Other-service, Not-in-family, White, Female,34, United-States, <=50K
28, Private,11, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,40, United-States, <=50K
33, Private,12, Married-civ-spouse, Other-service, Wife, Black, Female,35, United-States, <=50K
24, Private,10, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
29, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
32, Private,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
36, Private,12, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,50, United-States, <=50K
53, Federal-gov,10, Divorced, Adm-clerical, Not-in-family, White, Male,45, United-States, <=50K
45, Private,11, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
22, Private,9, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
36, State-gov,13, Divorced, Prof-specialty, Not-in-family, Other, Female,40, United-States, <=50K
52, Private,9, Divorced, Other-service, Not-in-family, White, Female,38, United-States, <=50K
32, Private,14, Never-married, Exec-managerial, Not-in-family, White, Female,45, United-States, <=50K
50, Private,13, Separated, Prof-specialty, Own-child, Other, Female,40, United-States, <=50K
28, Private,10, Never-married, Sales, Not-in-family, White, Female,50, United-States, <=50K
24, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K
18, Private,8, Never-married, Priv-house-serv, Own-child, White, Male,40, United-States, <=50K
53, Local-gov,10, Married-civ-spouse, Other-service, Husband, White, Male,35, United-States, <=50K
22, Private,9, Separated, Other-service, Unmarried, Black, Female,35, United-States, <=50K
37, Private,11, Divorced, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
45, Private,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
34, Private,14, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,40, South, <=50K
31, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
28, Private,9, Married-spouse-absent, Tech-support, Not-in-family, White, Female,37, United-States, <=50K
29, Private,11, Separated, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
40, Self-emp-not-inc,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,35, United-States, <=50K
39, Private,9, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
32, Private,10, Never-married, Other-service, Not-in-family, Black, Male,35, United-States, <=50K
31, Private,10, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
36, Local-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
67, Private,7, Widowed, Other-service, Not-in-family, White, Female,40, United-States, <=50K
29, Self-emp-not-inc,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,40, United-States, <=50K
24, Private,9, Never-married, Adm-clerical, Other-relative, White, Male,40, United-States, <=50K
31, Private,9, Never-married, Farming-fishing, Not-in-family, White, Male,40, Ireland, <=50K
39, Local-gov,6, Divorced, Handlers-cleaners, Own-child, Black, Male,40, United-States, <=50K
34, Private,9, Never-married, Craft-repair, Own-child, White, Male,45, United-States, <=50K
44, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
40, Private,9, Never-married, Other-service, Unmarried, Black, Female,40, United-States, <=50K
52, State-gov,10, Married-civ-spouse, Tech-support, Husband, White, Male,50, United-States, <=50K
26, Self-emp-not-inc,10, Never-married, Prof-specialty, Own-child, White, Female,35, United-States, <=50K
24, Private,8, Never-married, Machine-op-inspct, Own-child, Black, Male,40, United-States, <=50K
27, Private,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
48, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
20, Private,10, Never-married, Other-service, Own-child, Black, Male,40, United-States, <=50K
34, Private,5, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
44, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, United-States, <=50K
48, Private,13, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
37, State-gov,10, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,40, Cambodia, <=50K
47, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,40, Germany, <=50K
22, Federal-gov,9, Never-married, Adm-clerical, Other-relative, White, Male,40, United-States, <=50K
52, Private,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, India, <=50K
33, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,40, United-States, <=50K
23, Private,9, Never-married, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
25, Private,10, Never-married, Transport-moving, Not-in-family, Black, Male,40, United-States, <=50K
37, Private,13, Divorced, Craft-repair, Not-in-family, White, Male,35, United-States, <=50K
35, Private,3, Never-married, Farming-fishing, Unmarried, White, Male,36, United-States, <=50K
33, Local-gov,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,36, United-States, <=50K
55, Private,9, Divorced, Sales, Unmarried, White, Female,37, United-States, <=50K
50, Private,9, Divorced, Prof-specialty, Unmarried, Black, Female,40, United-States, <=50K
44, State-gov,9, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
59, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,40, United-States, <=50K
25, Private,13, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K
24, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,50, United-States, <=50K
56, Private,9, Divorced, Craft-repair, Unmarried, White, Female,40, United-States, <=50K
40, Private,9, Never-married, Other-service, Not-in-family, White, Female,35, United-States, <=50K
62, Local-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
31, Private,10, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
56, Private,9, Divorced, Other-service, Unmarried, White, Female,37, United-States, <=50K
56, Federal-gov,13, Divorced, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
18, Private,7, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
55, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
35, Local-gov,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
45, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
25, Local-gov,13, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
43, Private,10, Never-married, Other-service, Not-in-family, White, Female,40, United-States, <=50K
32, State-gov,8, Never-married, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
25, Self-emp-not-inc,9, Never-married, Farming-fishing, Own-child, White, Male,35, United-States, <=50K
54, Private,9, Widowed, Sales, Not-in-family, White, Female,46, United-States, <=50K
53, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
57, Local-gov,13, Widowed, Prof-specialty, Not-in-family, White, Female,35, United-States, <=50K
34, Federal-gov,10, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
41, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
32, Private,9, Married-civ-spouse, Transport-moving, Own-child, White, Male,40, United-States, <=50K
23, Private,10, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
21, Private,9, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
20, Private,10, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,40, United-States, <=50K
31, Private,9, Separated, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
25, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
32, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
47, Federal-gov,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
36, Private,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
35, Private,10, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
55, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, <=50K
21, Private,6, Never-married, Prof-specialty, Unmarried, Black, Female,40, United-States, <=50K
50, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
27, Private,11, Separated, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
25, Local-gov,9, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
23, Private,10, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
27, Private,9, Separated, Other-service, Unmarried, White, Female,50, United-States, <=50K
31, Private,9, Never-married, Other-service, Not-in-family, White, Male,42, United-States, <=50K
75, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
30, Private,7, Divorced, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
57, Local-gov,4, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
26, Local-gov,13, Married-civ-spouse, Protective-serv, Husband, White, Male,43, United-States, <=50K
43, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
26, Private,10, Never-married, Exec-managerial, Own-child, White, Female,40, United-States, <=50K
45, Private,9, Never-married, Machine-op-inspct, Own-child, White, Female,40, United-States, <=50K
32, Private,9, Divorced, Craft-repair, Own-child, White, Male,40, United-States, <=50K
43, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,35, United-States, <=50K
28, Private,9, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
36, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, <=50K
43, Private,10, Divorced, Exec-managerial, Not-in-family, White, Female,46, United-States, <=50K
65, Self-emp-not-inc,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
43, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
24, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
58, Private,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
42, Private,3, Separated, Handlers-cleaners, Unmarried, White, Female,40, United-States, <=50K
47, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K
31, Private,5, Never-married, Farming-fishing, Not-in-family, White, Male,40, Puerto-Rico, <=50K
27, Private,13, Never-married, Sales, Own-child, White, Female,40, United-States, <=50K
34, Private,13, Never-married, Sales, Own-child, White, Female,35, United-States, <=50K
30, Private,10, Married-civ-spouse, Other-service, Wife, White, Female,45, United-States, <=50K
28, Local-gov,12, Widowed, Prof-specialty, Unmarried, White, Male,40, United-States, <=50K
21, Private,9, Never-married, Other-service, Own-child, White, Male,40, United-States, <=50K
46, Private,12, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,40, India, <=50K
25, Private,10, Never-married, Other-service, Not-in-family, White, Male,48, United-States, <=50K
25, Private,9, Never-married, Adm-clerical, Unmarried, White, Female,40, Mexico, <=50K
37, Private,9, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States, <=50K
26, Private,6, Divorced, Other-service, Unmarried, White, Female,40, Germany, <=50K
31, Private,6, Never-married, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
54, Self-emp-not-inc,13, Divorced, Exec-managerial, Not-in-family, White, Male,50, United-States, <=50K
37, Local-gov,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, <=50K
